mentor_code,mentor_name,mentee_code,mentee_name,team,overlap_years,mentor_role_abbr
748,Lorenzo Ward,1024,Shane Beamer,South Carolina,2,DC
748,Lorenzo Ward,383,Ellis Johnson,South Carolina,3,DC
748,Lorenzo Ward,530,Jeep Hunter,South Carolina,3,DC
748,Lorenzo Ward,1240,G.A. Mangus,South Carolina,7,DC
748,Lorenzo Ward,1553,Jay Graham,South Carolina,3,DC
748,Lorenzo Ward,1867,Shawn Elliott,South Carolina,6,DC
748,Lorenzo Ward,605,Joe Robinson,South Carolina,4,DC
748,Lorenzo Ward,1277,Kirk Botkin,South Carolina,4,DC
748,Lorenzo Ward,1807,Grady Brown,South Carolina,3,DC
748,Lorenzo Ward,1907,Everette Sands,South Carolina,4,DC
748,Lorenzo Ward,1673,Deke Adams,South Carolina,3,DC
1867,Shawn Elliott,1065,Steve Spurrier,South Carolina,6,OC
1867,Shawn Elliott,1066,Steve Spurrier Jr.,South Carolina,6,OC
1867,Shawn Elliott,96,Brad Lawing,South Carolina,3,OC
1867,Shawn Elliott,1024,Shane Beamer,South Carolina,2,RG
1867,Shawn Elliott,383,Ellis Johnson,South Carolina,2,RG
1867,Shawn Elliott,530,Jeep Hunter,South Carolina,2,RG
1867,Shawn Elliott,748,Lorenzo Ward,South Carolina,6,OC
1867,Shawn Elliott,1240,G.A. Mangus,South Carolina,6,OC
1867,Shawn Elliott,1553,Jay Graham,South Carolina,2,RG
1867,Shawn Elliott,605,Joe Robinson,South Carolina,4,OC
1867,Shawn Elliott,1277,Kirk Botkin,South Carolina,4,OC
1867,Shawn Elliott,1807,Grady Brown,South Carolina,3,OC
1867,Shawn Elliott,1907,Everette Sands,South Carolina,4,OC
1867,Shawn Elliott,1673,Deke Adams,South Carolina,3,OC
1867,Shawn Elliott,1337,Torrian Gray,South Carolina,2,RG
1867,Shawn Elliott,1221,Clayton White,South Carolina,2,RG
1867,Shawn Elliott,3534,Sterling Lucas,South Carolina,2,RG
1867,Shawn Elliott,3112,Travian Robertson,South Carolina,2,RG
1867,Shawn Elliott,3672,Lonnie Teasley,South Carolina,2,RG
1867,Shawn Elliott,2226,Mike Furrey,South Carolina,2,RG
1867,Shawn Elliott,2589,Marquel Blackwell,South Carolina,2,RG
1867,Shawn Elliott,3848,Joe DeCamillis,South Carolina,2,RG
714,Kurt Roper,888,Pat Washington,South Carolina,2,OC
714,Kurt Roper,720,Lance Thompson,South Carolina,2,OC
714,Kurt Roper,1342,Will Muschamp,South Carolina,2,OC
714,Kurt Roper,1630,Travaris Robinson,South Carolina,2,OC
714,Kurt Roper,1658,Bryan McClendon,South Carolina,2,OC
714,Kurt Roper,2024,Coleman Hutzler,South Carolina,2,OC
714,Kurt Roper,2521,Bobby Bentley,South Carolina,2,OC
714,Kurt Roper,2603,Mike Peterson,South Carolina,2,OC
1342,Will Muschamp,393,Eric Wolford,South Carolina,4,HC
1342,Will Muschamp,714,Kurt Roper,South Carolina,2,HC
1342,Will Muschamp,888,Pat Washington,South Carolina,3,HC
1342,Will Muschamp,720,Lance Thompson,South Carolina,3,HC
1342,Will Muschamp,1630,Travaris Robinson,South Carolina,5,HC
1342,Will Muschamp,1658,Bryan McClendon,South Carolina,4,HC
1342,Will Muschamp,2024,Coleman Hutzler,South Carolina,4,HC
1342,Will Muschamp,2521,Bobby Bentley,South Carolina,5,HC
1342,Will Muschamp,2603,Mike Peterson,South Carolina,5,HC
1342,Will Muschamp,262,Dan Werner,South Carolina,2,HC
1342,Will Muschamp,2886,Kyle Krantz,South Carolina,3,HC
1630,Travaris Robinson,393,Eric Wolford,South Carolina,4,DC
1630,Travaris Robinson,714,Kurt Roper,South Carolina,2,DC
1630,Travaris Robinson,888,Pat Washington,South Carolina,3,DC
1630,Travaris Robinson,720,Lance Thompson,South Carolina,3,DC
1630,Travaris Robinson,1342,Will Muschamp,South Carolina,5,DC
1630,Travaris Robinson,1658,Bryan McClendon,South Carolina,4,DC
1630,Travaris Robinson,2024,Coleman Hutzler,South Carolina,4,DC
1630,Travaris Robinson,2521,Bobby Bentley,South Carolina,5,DC
1630,Travaris Robinson,2603,Mike Peterson,South Carolina,5,DC
1630,Travaris Robinson,262,Dan Werner,South Carolina,2,DC
1630,Travaris Robinson,2886,Kyle Krantz,South Carolina,3,DC
1658,Bryan McClendon,393,Eric Wolford,South Carolina,3,OC
1658,Bryan McClendon,714,Kurt Roper,South Carolina,2,OC
1658,Bryan McClendon,888,Pat Washington,South Carolina,3,OC
1658,Bryan McClendon,720,Lance Thompson,South Carolina,3,OC
1658,Bryan McClendon,1342,Will Muschamp,South Carolina,4,OC
1658,Bryan McClendon,1630,Travaris Robinson,South Carolina,4,OC
1658,Bryan McClendon,2024,Coleman Hutzler,South Carolina,4,OC
1658,Bryan McClendon,2521,Bobby Bentley,South Carolina,4,OC
1658,Bryan McClendon,2603,Mike Peterson,South Carolina,4,OC
1658,Bryan McClendon,262,Dan Werner,South Carolina,2,OC
1658,Bryan McClendon,2886,Kyle Krantz,South Carolina,2,OC
1337,Torrian Gray,1024,Shane Beamer,South Carolina,5,PD
1337,Torrian Gray,1867,Shawn Elliott,South Carolina,2,PD
1337,Torrian Gray,1221,Clayton White,South Carolina,5,PD
1337,Torrian Gray,3534,Sterling Lucas,South Carolina,4,PD
1337,Torrian Gray,3112,Travian Robertson,South Carolina,3,PD
1337,Torrian Gray,3672,Lonnie Teasley,South Carolina,3,PD
1337,Torrian Gray,2226,Mike Furrey,South Carolina,2,PD
1337,Torrian Gray,2589,Marquel Blackwell,South Carolina,2,PD
1337,Torrian Gray,3848,Joe DeCamillis,South Carolina,2,PD
1221,Clayton White,1024,Shane Beamer,South Carolina,5,DC
1221,Clayton White,1867,Shawn Elliott,South Carolina,2,DC
1221,Clayton White,450,Greg Adkins,South Carolina,2,DC
1221,Clayton White,1337,Torrian Gray,South Carolina,5,DC
1221,Clayton White,1419,Jimmy Lindsey,South Carolina,2,DC
1221,Clayton White,1953,Pete Lembo,South Carolina,3,DC
1221,Clayton White,2217,Marcus Satterfield,South Carolina,2,DC
1221,Clayton White,2327,Justin Stepp,South Carolina,3,DC
1221,Clayton White,3066,Montario Hardesty,South Carolina,3,DC
1221,Clayton White,2317,Jody Wright,South Carolina,2,DC
1221,Clayton White,3534,Sterling Lucas,South Carolina,4,DC
1221,Clayton White,3112,Travian Robertson,South Carolina,3,DC
1221,Clayton White,3382,Dowell Loggains,South Carolina,2,DC
1221,Clayton White,3672,Lonnie Teasley,South Carolina,3,DC
1221,Clayton White,2226,Mike Furrey,South Carolina,2,DC
1221,Clayton White,2589,Marquel Blackwell,South Carolina,2,DC
1221,Clayton White,3848,Joe DeCamillis,South Carolina,2,DC
2217,Marcus Satterfield,1024,Shane Beamer,South Carolina,2,OC
2217,Marcus Satterfield,450,Greg Adkins,South Carolina,2,OC
2217,Marcus Satterfield,1337,Torrian Gray,South Carolina,2,OC
2217,Marcus Satterfield,1221,Clayton White,South Carolina,2,OC
2217,Marcus Satterfield,1419,Jimmy Lindsey,South Carolina,2,OC
2217,Marcus Satterfield,1953,Pete Lembo,South Carolina,2,OC
2217,Marcus Satterfield,2327,Justin Stepp,South Carolina,2,OC
2217,Marcus Satterfield,3066,Montario Hardesty,South Carolina,2,OC
3534,Sterling Lucas,1024,Shane Beamer,South Carolina,4,RD
3534,Sterling Lucas,1867,Shawn Elliott,South Carolina,2,RD
3534,Sterling Lucas,1337,Torrian Gray,South Carolina,4,RD
3534,Sterling Lucas,1221,Clayton White,South Carolina,4,RD
3534,Sterling Lucas,3112,Travian Robertson,South Carolina,3,RD
3534,Sterling Lucas,3672,Lonnie Teasley,South Carolina,3,RD
3534,Sterling Lucas,2226,Mike Furrey,South Carolina,2,RD
3534,Sterling Lucas,2589,Marquel Blackwell,South Carolina,2,RD
3534,Sterling Lucas,3848,Joe DeCamillis,South Carolina,2,RD
3382,Dowell Loggains,1024,Shane Beamer,South Carolina,2,OC
3382,Dowell Loggains,1337,Torrian Gray,South Carolina,2,OC
3382,Dowell Loggains,1221,Clayton White,South Carolina,2,OC
3382,Dowell Loggains,3534,Sterling Lucas,South Carolina,2,OC
3382,Dowell Loggains,3112,Travian Robertson,South Carolina,2,OC
3382,Dowell Loggains,3672,Lonnie Teasley,South Carolina,2,OC
2226,Mike Furrey,1024,Shane Beamer,South Carolina,2,PG
2226,Mike Furrey,1867,Shawn Elliott,South Carolina,2,PG
2226,Mike Furrey,1337,Torrian Gray,South Carolina,2,PG
2226,Mike Furrey,1221,Clayton White,South Carolina,2,PG
2226,Mike Furrey,3534,Sterling Lucas,South Carolina,2,PG
2226,Mike Furrey,3112,Travian Robertson,South Carolina,2,PG
2226,Mike Furrey,3672,Lonnie Teasley,South Carolina,2,PG
2226,Mike Furrey,2589,Marquel Blackwell,South Carolina,2,PG
2226,Mike Furrey,3848,Joe DeCamillis,South Carolina,2,PG
575,Jim Leavitt,1182,Wally Burnham,South Florida,4,HC
575,Jim Leavitt,734,Lawrence Dawsey,South Florida,2,HC
575,Jim Leavitt,161,Carl Franks,South Florida,5,HC
575,Jim Leavitt,458,Greg Frey,South Florida,2,HC
575,Jim Leavitt,460,Greg Gregory,South Florida,4,HC
575,Jim Leavitt,947,Rich Rachel,South Florida,3,HC
575,Jim Leavitt,1161,Troy Douglas,South Florida,3,HC
575,Jim Leavitt,817,Mike Canales,South Florida,3,HC
575,Jim Leavitt,1439,Larry Scott,South Florida,3,HC
575,Jim Leavitt,1454,Mike Simmonds,South Florida,3,HC
575,Jim Leavitt,1566,John Hendrick,South Florida,2,HC
575,Jim Leavitt,1577,Kevin Patrick,South Florida,2,HC
1182,Wally Burnham,575,Jim Leavitt,South Florida,4,DC
1182,Wally Burnham,734,Lawrence Dawsey,South Florida,2,DC
1182,Wally Burnham,161,Carl Franks,South Florida,4,DC
1182,Wally Burnham,458,Greg Frey,South Florida,2,DC
1182,Wally Burnham,460,Greg Gregory,South Florida,4,DC
1182,Wally Burnham,947,Rich Rachel,South Florida,3,DC
1182,Wally Burnham,1161,Troy Douglas,South Florida,3,DC
1182,Wally Burnham,817,Mike Canales,South Florida,2,DC
1182,Wally Burnham,1439,Larry Scott,South Florida,2,DC
1182,Wally Burnham,1454,Mike Simmonds,South Florida,2,DC
460,Greg Gregory,575,Jim Leavitt,South Florida,4,OC
460,Greg Gregory,1182,Wally Burnham,South Florida,4,OC
460,Greg Gregory,161,Carl Franks,South Florida,4,OC
460,Greg Gregory,947,Rich Rachel,South Florida,3,OC
460,Greg Gregory,1161,Troy Douglas,South Florida,3,OC
460,Greg Gregory,817,Mike Canales,South Florida,2,OC
460,Greg Gregory,1439,Larry Scott,South Florida,2,OC
460,Greg Gregory,1454,Mike Simmonds,South Florida,2,OC
817,Mike Canales,575,Jim Leavitt,South Florida,3,OC
817,Mike Canales,1182,Wally Burnham,South Florida,2,PG
817,Mike Canales,161,Carl Franks,South Florida,3,OC
817,Mike Canales,460,Greg Gregory,South Florida,2,PG
817,Mike Canales,1161,Troy Douglas,South Florida,2,PG
817,Mike Canales,1439,Larry Scott,South Florida,3,OC
817,Mike Canales,1454,Mike Simmonds,South Florida,3,OC
817,Mike Canales,1566,John Hendrick,South Florida,2,OC
817,Mike Canales,1577,Kevin Patrick,South Florida,2,OC
1034,Skip Holtz,1439,Larry Scott,South Florida,3,HC
1034,Skip Holtz,1577,Kevin Patrick,South Florida,3,HC
1034,Skip Holtz,1734,Phil McGeoghan,South Florida,2,HC
1034,Skip Holtz,1063,Steve Shankweiler,South Florida,3,HC
1034,Skip Holtz,956,Rick Smith,South Florida,3,HC
1034,Skip Holtz,1115,Todd Fitch,South Florida,3,HC
1034,Skip Holtz,783,Mark Snyder,South Florida,2,HC
1034,Skip Holtz,1175,Vernon Hargreaves,South Florida,3,HC
1034,Skip Holtz,910,Peter Vaas,South Florida,3,HC
1115,Todd Fitch,1439,Larry Scott,South Florida,3,OC
1115,Todd Fitch,1577,Kevin Patrick,South Florida,3,OC
1115,Todd Fitch,1734,Phil McGeoghan,South Florida,2,OC
1115,Todd Fitch,1034,Skip Holtz,South Florida,3,OC
1115,Todd Fitch,1063,Steve Shankweiler,South Florida,3,OC
1115,Todd Fitch,956,Rick Smith,South Florida,3,OC
1115,Todd Fitch,783,Mark Snyder,South Florida,2,OC
1115,Todd Fitch,1175,Vernon Hargreaves,South Florida,3,OC
1115,Todd Fitch,910,Peter Vaas,South Florida,3,OC
783,Mark Snyder,1439,Larry Scott,South Florida,2,DC
783,Mark Snyder,1577,Kevin Patrick,South Florida,2,DC
783,Mark Snyder,1734,Phil McGeoghan,South Florida,2,DC
783,Mark Snyder,1034,Skip Holtz,South Florida,2,DC
783,Mark Snyder,1063,Steve Shankweiler,South Florida,2,DC
783,Mark Snyder,956,Rick Smith,South Florida,2,DC
783,Mark Snyder,1115,Todd Fitch,South Florida,2,DC
783,Mark Snyder,1175,Vernon Hargreaves,South Florida,2,DC
783,Mark Snyder,910,Peter Vaas,South Florida,2,DC
310,David Reaves,1501,Willie Taggart,South Florida,4,OC
310,David Reaves,1542,Eric Mathies,South Florida,4,OC
310,David Reaves,1853,Raymond Woodie,South Florida,4,OC
310,David Reaves,1861,Ron Dugans,South Florida,2,OC
310,David Reaves,1885,Alonzo Hampton,South Florida,2,OC
310,David Reaves,2040,Donte Pimpleton,South Florida,2,OC
1501,Willie Taggart,986,Ron Cooper,South Florida,2,HC
1501,Willie Taggart,310,David Reaves,South Florida,4,HC
1501,Willie Taggart,1619,Stu Holt,South Florida,2,HC
1501,Willie Taggart,1542,Eric Mathies,South Florida,4,HC
1501,Willie Taggart,1853,Raymond Woodie,South Florida,4,HC
1501,Willie Taggart,2171,Chuck Bresnahan,South Florida,2,HC
1501,Willie Taggart,2252,Telly Lockette,South Florida,2,HC
1501,Willie Taggart,1861,Ron Dugans,South Florida,2,HC
1501,Willie Taggart,1885,Alonzo Hampton,South Florida,2,HC
1501,Willie Taggart,2040,Donte Pimpleton,South Florida,2,HC
1853,Raymond Woodie,310,David Reaves,South Florida,4,DC
1853,Raymond Woodie,1501,Willie Taggart,South Florida,4,DC
1853,Raymond Woodie,1542,Eric Mathies,South Florida,4,DC
1853,Raymond Woodie,1885,Alonzo Hampton,South Florida,2,DC
1853,Raymond Woodie,2040,Donte Pimpleton,South Florida,2,DC
2171,Chuck Bresnahan,986,Ron Cooper,South Florida,2,DC
2171,Chuck Bresnahan,310,David Reaves,South Florida,2,DC
2171,Chuck Bresnahan,1501,Willie Taggart,South Florida,2,DC
2171,Chuck Bresnahan,1619,Stu Holt,South Florida,2,DC
2171,Chuck Bresnahan,1542,Eric Mathies,South Florida,2,DC
2171,Chuck Bresnahan,1853,Raymond Woodie,South Florida,2,DC
2171,Chuck Bresnahan,2252,Telly Lockette,South Florida,2,DC
183,Charlie Strong,2627,Shaun King,South Florida,3,HC
183,Charlie Strong,188,Charlie Williams,South Florida,3,HC
183,Charlie Strong,119,Brian Jean-Mary,South Florida,3,HC
183,Charlie Strong,1864,Sean Cronin,South Florida,3,HC
183,Charlie Strong,2387,Sterlin Gilbert,South Florida,2,HC
183,Charlie Strong,2352,Matt Mattox,South Florida,2,HC
183,Charlie Strong,2301,Damon Cogdell,South Florida,2,HC
183,Charlie Strong,2518,Blue Adams,South Florida,2,HC
183,Charlie Strong,2724,Justin Burke,South Florida,3,HC
119,Brian Jean-Mary,2627,Shaun King,South Florida,3,DC
119,Brian Jean-Mary,188,Charlie Williams,South Florida,3,DC
119,Brian Jean-Mary,183,Charlie Strong,South Florida,3,DC
119,Brian Jean-Mary,1864,Sean Cronin,South Florida,3,DC
119,Brian Jean-Mary,2387,Sterlin Gilbert,South Florida,2,DC
119,Brian Jean-Mary,2352,Matt Mattox,South Florida,2,DC
119,Brian Jean-Mary,2301,Damon Cogdell,South Florida,2,DC
119,Brian Jean-Mary,2518,Blue Adams,South Florida,2,DC
119,Brian Jean-Mary,2724,Justin Burke,South Florida,3,DC
2387,Sterlin Gilbert,2627,Shaun King,South Florida,2,OC
2387,Sterlin Gilbert,188,Charlie Williams,South Florida,2,OC
2387,Sterlin Gilbert,183,Charlie Strong,South Florida,2,OC
2387,Sterlin Gilbert,119,Brian Jean-Mary,South Florida,2,OC
2387,Sterlin Gilbert,1864,Sean Cronin,South Florida,2,OC
2387,Sterlin Gilbert,2352,Matt Mattox,South Florida,2,OC
2387,Sterlin Gilbert,2301,Damon Cogdell,South Florida,2,OC
2387,Sterlin Gilbert,2518,Blue Adams,South Florida,2,OC
2387,Sterlin Gilbert,2724,Justin Burke,South Florida,2,OC
2352,Matt Mattox,2627,Shaun King,South Florida,2,RG
2352,Matt Mattox,188,Charlie Williams,South Florida,2,RG
2352,Matt Mattox,183,Charlie Strong,South Florida,2,RG
2352,Matt Mattox,119,Brian Jean-Mary,South Florida,2,RG
2352,Matt Mattox,1864,Sean Cronin,South Florida,2,RG
2352,Matt Mattox,2387,Sterlin Gilbert,South Florida,2,RG
2352,Matt Mattox,2301,Damon Cogdell,South Florida,2,RG
2352,Matt Mattox,2518,Blue Adams,South Florida,2,RG
2352,Matt Mattox,2724,Justin Burke,South Florida,2,RG
1557,Jeff Scott,2805,Charlie Weis Jr.,South Florida,2,HC
1557,Jeff Scott,3109,Xavier Dye,South Florida,3,HC
1557,Jeff Scott,3216,Da'Quan Bowers,South Florida,3,HC
1557,Jeff Scott,3217,Daniel Da Prato,South Florida,3,HC
1557,Jeff Scott,12,Allen Mogridge,South Florida,3,HC
1557,Jeff Scott,447,Glenn Spencer,South Florida,2,HC
1557,Jeff Scott,1684,George Barlow,South Florida,2,HC
1557,Jeff Scott,2521,Bobby Bentley,South Florida,2,HC
1557,Jeff Scott,3339,Ernie Sims,South Florida,2,HC
1557,Jeff Scott,3340,Cam Aiken,South Florida,2,HC
2805,Charlie Weis Jr.,1557,Jeff Scott,South Florida,2,OC
2805,Charlie Weis Jr.,3109,Xavier Dye,South Florida,2,OC
2805,Charlie Weis Jr.,3216,Da'Quan Bowers,South Florida,2,OC
2805,Charlie Weis Jr.,3217,Daniel Da Prato,South Florida,2,OC
2805,Charlie Weis Jr.,12,Allen Mogridge,South Florida,2,OC
2805,Charlie Weis Jr.,447,Glenn Spencer,South Florida,2,OC
447,Glenn Spencer,1557,Jeff Scott,South Florida,2,DC
447,Glenn Spencer,2805,Charlie Weis Jr.,South Florida,2,DC
447,Glenn Spencer,3109,Xavier Dye,South Florida,2,DC
447,Glenn Spencer,3216,Da'Quan Bowers,South Florida,2,DC
447,Glenn Spencer,3217,Daniel Da Prato,South Florida,2,DC
447,Glenn Spencer,12,Allen Mogridge,South Florida,2,DC
2521,Bobby Bentley,1557,Jeff Scott,South Florida,2,PG
2521,Bobby Bentley,3109,Xavier Dye,South Florida,2,PG
2521,Bobby Bentley,3216,Da'Quan Bowers,South Florida,2,PG
2521,Bobby Bentley,3217,Daniel Da Prato,South Florida,2,PG
2521,Bobby Bentley,12,Allen Mogridge,South Florida,2,PG
2521,Bobby Bentley,1684,George Barlow,South Florida,2,PG
2521,Bobby Bentley,3339,Ernie Sims,South Florida,2,PG
2521,Bobby Bentley,3340,Cam Aiken,South Florida,2,PG
3340,Cam Aiken,1557,Jeff Scott,South Florida,2,RG
3340,Cam Aiken,3109,Xavier Dye,South Florida,2,RG
3340,Cam Aiken,3216,Da'Quan Bowers,South Florida,2,RG
3340,Cam Aiken,3217,Daniel Da Prato,South Florida,2,RG
3340,Cam Aiken,12,Allen Mogridge,South Florida,2,RG
3340,Cam Aiken,1684,George Barlow,South Florida,2,RG
3340,Cam Aiken,2521,Bobby Bentley,South Florida,2,RG
3340,Cam Aiken,3339,Ernie Sims,South Florida,2,RG
1120,Todd Orlando,1577,Kevin Patrick,South Florida,3,DC
1120,Todd Orlando,1643,Alex Golesh,South Florida,3,DC
1120,Todd Orlando,2867,Joel Gordon,South Florida,3,DC
1120,Todd Orlando,3121,James Rowe,South Florida,3,DC
1120,Todd Orlando,3673,L'Damian Washington,South Florida,2,DC
1120,Todd Orlando,3674,Chad Creamer,South Florida,3,DC
1120,Todd Orlando,3675,Tyler Hudanick,South Florida,3,DC
1120,Todd Orlando,3057,Micah James,South Florida,2,DC
1120,Todd Orlando,3314,DeMarcus Van Dyke,South Florida,2,DC
1120,Todd Orlando,3849,Jack Taylor,South Florida,2,DC
1643,Alex Golesh,1577,Kevin Patrick,South Florida,3,HC
1643,Alex Golesh,1120,Todd Orlando,South Florida,3,HC
1643,Alex Golesh,2867,Joel Gordon,South Florida,3,HC
1643,Alex Golesh,3121,James Rowe,South Florida,3,HC
1643,Alex Golesh,3673,L'Damian Washington,South Florida,2,HC
1643,Alex Golesh,3674,Chad Creamer,South Florida,3,HC
1643,Alex Golesh,3675,Tyler Hudanick,South Florida,3,HC
1643,Alex Golesh,3057,Micah James,South Florida,2,HC
1643,Alex Golesh,3314,DeMarcus Van Dyke,South Florida,2,HC
1643,Alex Golesh,3849,Jack Taylor,South Florida,2,HC
2867,Joel Gordon,1577,Kevin Patrick,South Florida,3,OC
2867,Joel Gordon,1120,Todd Orlando,South Florida,3,OC
2867,Joel Gordon,1643,Alex Golesh,South Florida,3,OC
2867,Joel Gordon,3121,James Rowe,South Florida,3,OC
2867,Joel Gordon,3673,L'Damian Washington,South Florida,2,OC
2867,Joel Gordon,3674,Chad Creamer,South Florida,3,OC
2867,Joel Gordon,3675,Tyler Hudanick,South Florida,3,OC
2867,Joel Gordon,3057,Micah James,South Florida,2,OC
2867,Joel Gordon,3314,DeMarcus Van Dyke,South Florida,2,OC
2867,Joel Gordon,3849,Jack Taylor,South Florida,2,OC
3121,James Rowe,1577,Kevin Patrick,South Florida,3,PD
3121,James Rowe,1120,Todd Orlando,South Florida,3,PD
3121,James Rowe,1643,Alex Golesh,South Florida,3,PD
3121,James Rowe,2867,Joel Gordon,South Florida,3,PD
3121,James Rowe,3673,L'Damian Washington,South Florida,2,PD
3121,James Rowe,3674,Chad Creamer,South Florida,3,PD
3121,James Rowe,3675,Tyler Hudanick,South Florida,3,PD
3121,James Rowe,3057,Micah James,South Florida,2,PD
3121,James Rowe,3314,DeMarcus Van Dyke,South Florida,2,PD
3121,James Rowe,3849,Jack Taylor,South Florida,2,PD
3673,L'Damian Washington,1577,Kevin Patrick,South Florida,2,PG
3673,L'Damian Washington,1120,Todd Orlando,South Florida,2,PG
3673,L'Damian Washington,1643,Alex Golesh,South Florida,2,PG
3673,L'Damian Washington,2867,Joel Gordon,South Florida,2,PG
3673,L'Damian Washington,3121,James Rowe,South Florida,2,PG
3673,L'Damian Washington,3674,Chad Creamer,South Florida,2,PG
3673,L'Damian Washington,3675,Tyler Hudanick,South Florida,2,PG
3675,Tyler Hudanick,1577,Kevin Patrick,South Florida,3,RG
3675,Tyler Hudanick,1120,Todd Orlando,South Florida,3,RG
3675,Tyler Hudanick,1643,Alex Golesh,South Florida,3,RG
3675,Tyler Hudanick,2867,Joel Gordon,South Florida,3,RG
3675,Tyler Hudanick,3121,James Rowe,South Florida,3,RG
3675,Tyler Hudanick,3673,L'Damian Washington,South Florida,2,RG
3675,Tyler Hudanick,3674,Chad Creamer,South Florida,3,RG
3675,Tyler Hudanick,3057,Micah James,South Florida,2,RG
3675,Tyler Hudanick,3314,DeMarcus Van Dyke,South Florida,2,RG
3675,Tyler Hudanick,3849,Jack Taylor,South Florida,2,RG
533,Jeff Bower,925,Randy Butler,Southern Miss,3,HC
533,Jeff Bower,525,Jay Hopson,Southern Miss,3,HC
533,Jeff Bower,526,Jay Johnson,Southern Miss,3,HC
533,Jeff Bower,756,Lytrel Pollard,Southern Miss,3,HC
533,Jeff Bower,230,Courtney Messingham,Southern Miss,3,HC
533,Jeff Bower,333,Derrick Nix,Southern Miss,2,HC
533,Jeff Bower,862,Mitch Rodrigue,Southern Miss,3,HC
533,Jeff Bower,412,Fred Tate,Southern Miss,3,HC
533,Jeff Bower,1206,Bill Wilt,Southern Miss,2,HC
525,Jay Hopson,533,Jeff Bower,Southern Miss,3,DC
525,Jay Hopson,925,Randy Butler,Southern Miss,3,DC
525,Jay Hopson,526,Jay Johnson,Southern Miss,3,DC
525,Jay Hopson,756,Lytrel Pollard,Southern Miss,3,HC
525,Jay Hopson,230,Courtney Messingham,Southern Miss,3,DC
525,Jay Hopson,333,Derrick Nix,Southern Miss,2,DC
525,Jay Hopson,862,Mitch Rodrigue,Southern Miss,3,DC
525,Jay Hopson,412,Fred Tate,Southern Miss,3,DC
525,Jay Hopson,1206,Bill Wilt,Southern Miss,2,DC
525,Jay Hopson,250,Dan Disch,Southern Miss,2,HC
525,Jay Hopson,1325,Tim Billings,Southern Miss,4,HC
525,Jay Hopson,1965,Shannon Dawson,Southern Miss,3,HC
525,Jay Hopson,2638,Tony Pecoraro,Southern Miss,2,HC
525,Jay Hopson,2545,Desmond Lindsey,Southern Miss,2,HC
525,Jay Hopson,2542,Derek Nicholson,Southern Miss,4,HC
525,Jay Hopson,2759,Scotty Walden,Southern Miss,3,HC
525,Jay Hopson,2701,Erik Losey,Southern Miss,2,HC
525,Jay Hopson,2809,Chris Boone,Southern Miss,2,HC
525,Jay Hopson,2915,Paul Gonnella,Southern Miss,2,HC
526,Jay Johnson,533,Jeff Bower,Southern Miss,3,OC
526,Jay Johnson,925,Randy Butler,Southern Miss,3,OC
526,Jay Johnson,525,Jay Hopson,Southern Miss,3,OC
526,Jay Johnson,756,Lytrel Pollard,Southern Miss,3,OC
526,Jay Johnson,230,Courtney Messingham,Southern Miss,3,OC
526,Jay Johnson,333,Derrick Nix,Southern Miss,2,OC
526,Jay Johnson,862,Mitch Rodrigue,Southern Miss,3,OC
526,Jay Johnson,412,Fred Tate,Southern Miss,3,OC
526,Jay Johnson,1206,Bill Wilt,Southern Miss,2,OC
279,Darrell Wyatt,726,Larry Fedora,Southern Miss,2,OC
279,Darrell Wyatt,1114,Todd Bradford,Southern Miss,2,OC
279,Darrell Wyatt,31,Barney Farrar,Southern Miss,2,OC
279,Darrell Wyatt,1350,Blake Anderson,Southern Miss,2,OC
279,Darrell Wyatt,1533,David Duggan,Southern Miss,2,OC
279,Darrell Wyatt,1521,Chris Kapilovic,Southern Miss,2,OC
726,Larry Fedora,279,Darrell Wyatt,Southern Miss,2,HC
726,Larry Fedora,1114,Todd Bradford,Southern Miss,3,HC
726,Larry Fedora,31,Barney Farrar,Southern Miss,2,HC
726,Larry Fedora,1350,Blake Anderson,Southern Miss,4,HC
726,Larry Fedora,1533,David Duggan,Southern Miss,4,HC
726,Larry Fedora,1521,Chris Kapilovic,Southern Miss,4,HC
726,Larry Fedora,888,Pat Washington,Southern Miss,3,HC
726,Larry Fedora,1673,Deke Adams,Southern Miss,3,HC
726,Larry Fedora,1742,Robert Matthews,Southern Miss,2,HC
726,Larry Fedora,1807,Grady Brown,Southern Miss,2,HC
1114,Todd Bradford,279,Darrell Wyatt,Southern Miss,2,DC
1114,Todd Bradford,726,Larry Fedora,Southern Miss,3,DC
1114,Todd Bradford,31,Barney Farrar,Southern Miss,2,DC
1114,Todd Bradford,1350,Blake Anderson,Southern Miss,3,DC
1114,Todd Bradford,1533,David Duggan,Southern Miss,3,DC
1114,Todd Bradford,1521,Chris Kapilovic,Southern Miss,3,DC
1114,Todd Bradford,888,Pat Washington,Southern Miss,2,DC
1114,Todd Bradford,1673,Deke Adams,Southern Miss,2,DC
1350,Blake Anderson,726,Larry Fedora,Southern Miss,4,OC
1350,Blake Anderson,1114,Todd Bradford,Southern Miss,3,OC
1350,Blake Anderson,1533,David Duggan,Southern Miss,4,OC
1350,Blake Anderson,1521,Chris Kapilovic,Southern Miss,4,OC
1350,Blake Anderson,888,Pat Washington,Southern Miss,3,OC
1350,Blake Anderson,1673,Deke Adams,Southern Miss,3,OC
